Crystallization Temp,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,Ag2O,Tl2O,MnO,NiO,CuO,ZnO,SrO,PbO,Cr2O3,Fe2O3,Ga2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Gd2O3,Bi2O3,TiO2,MnO2,GeO2,ZrO2,CeO2,SnO2,TeO2,P2O5,V2O5,Nb2O5,Ta2O5,MoO3,WO3,Er2O3,Yb2O3
484,3.9,22.2,2.3,0,0,0.5,0,0,0,0,0,0,0,0,30.2,0,0,0,0,0,0,0,0,0,0,0,40.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,61.59,0,12.72,18.45,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,61.03,0,12.01,19.8,7.06,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,61.3,0,12.06,18.36,8.18,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,61.76,0,12.17,15.47,10.46,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,59.1,0,12.05,18.35,10.36,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,58.85,0,12,19.78,9.23,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,59.61,0,12.03,19.07,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,60.17,0,12.06,18.36,9.27,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,59.88,0,12.39,18.4,9.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,59.5,0,12.71,18.44,9.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,59.13,0,12.35,19.11,9.27,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,60.1,0,12.03,19.07,8.7,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,60.47,0,12.72,18.45,8.22,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,59.9,0,12.01,19.8,8.15,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,59.36,0,12.38,18.39,9.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,59.91,0,12.41,17.68,9.86,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,59.65,0,12.36,19.12,8.73,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,0,6.5,0,0,0,2.5,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,20,0,16,0,0,10,0,0
652,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,22.5,2.5,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,20,0,16,0,0,10,0,0
658,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,2.5,0,0,0,20,0,16,0,0,10,0,0
650,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,20,0,16,0,0,10,0,0
656,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,20,0,16,0,0,10,0,0
657,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,17.5,0,16,0,0,10,0,0
617,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,15,0,16,0,0,10,0,0
626,0,9,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,17.5,0,16,0,0,10,0,0
640,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,2.5,0,0,22.5,0,0,0,0,0,0,0,15,0,16,0,0,10,0,0
640,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,2.5,22.5,0,0,0,0,0,0,0,15,0,16,0,0,10,0,0
636,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,15,0,16,0,2.5,10,0,0
637,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,15,2.5,16,0,0,10,0,0
625,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,22.5,2.5,0,0,0,0,0,0,15,0,16,0,0,10,0,0
626,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,22.5,2.5,0,0,0,0,0,0,15,0,12.5,0,0,10,0,0
655,0,12.5,0,5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,15,0,15,0,0,10,0,0
677,0,12.5,0,0,5,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,15,0,15,0,0,10,0,0
669,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,25.8,0,0,0,0,0,0,0,0,0,0,0,14.4,0,0,0,0,0,0,0,22.1,0,17.2,0,0,9,0,0
680,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,26.7,0,0,0,0,0,0,0,0,0,0,0,14.9,0,0,0,0,0,0,0,22.8,0,15.8,0,0,9.3,0,0
694,0,12.1,0,0,0,0,0,0,0,0,0,0,0,0,27.2,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,0,3,0,0,0,23.3,0,16.1,0,0,3.1,0,0
1097,57,24,6.7,5.46,0.44,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,56.99,24,6.7,4.8,0.1,0,0,6.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1207,57,24,6.7,2.47,0.43,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,57,24,6.7,3.63,0.27,0,0,6.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,56,23.99,7.7,5.47,0.44,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,56.99,24,6.7,5.47,0.45,0,0.49,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,57,23.99,6.7,3.06,0.35,0,0,6.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,56.01,23.99,6.7,4.21,0.19,0,0,6.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,56,24,6.7,4.21,0.19,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,55,24,6.7,6.04,0.36,0,0,6.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,56.8,24,6.7,5.46,0.44,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
1145,56.99,24,6.7,5.39,0.12,0,0,4.75,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,56,23,6.7,4.2,0.1,0,0,7.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,55.01,24,6.7,6.02,0.27,0,0,7.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,57.01,24,6.7,4.19,0.1,0,0,7.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,55.02,23.99,6.7,4.85,0.44,0,0,7.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,55,26,6.7,5.46,0.44,0,0,6.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,55.01,26,6.7,3.62,0.27,0,0,6.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,55.01,24,6.7,5.26,0.03,0,0,7.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,56.01,24,6.7,4.86,0.44,0,0.49,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,55.99,24,6.7,4.87,0.44,0,0,7.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,55.8,23.99,6.7,4.87,0.44,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
1062,55,24,6.7,4.26,0.44,0,0,8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,50,0,0,13,0,10,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,50,0,0,13,0,10,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,50,0,0,13,2,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,50,0,0,13,10,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,65,3,1,6,0,6,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,41,0,0,33,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,45,2,0,10,0,10,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,41,0,0,6,0,33,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,45,2,1,10,2,10,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,50,0,0,15,5,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,52,0,0,15,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
980,48,0,0,13,3,13,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
895,72.25,0,1.15,0.44,26.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,70.17,0,1.09,24.78,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,66.5,0,4,5,0,4,0,3,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
1160,64,0,7,7,6,1,0,2,5.75,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0
1160,63.5,0,7,8,5,1,0,2.6,5.7,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,1.25,0,0,0,1,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0
1160,66.5,0,7.5,6,6,0,0,4,5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1160,67,0,7.5,6,6,0,0,4,5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1100,65,0,7.2,8,4,2,0,3,5.6,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0
1160,65.4,0,7.4,7.8,4.7,0.8,0,4.2,5,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0
1170,64.3,0,7.4,8,5.8,0.6,0,4.2,5.45,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0
1140,66,0,7.4,5,5,0.6,0,4.5,5.5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
1120,66.5,0,7.4,6.5,2.5,0.6,0,4.5,5.5,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1120,66.5,0,7.7,7,1,0.6,0,4.3,5.9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1160,66.5,0,7.4,7,1,0.6,0,4.3,5.9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1180,65.8,0,8,5.5,0,0.6,0,4.3,6.3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
1150,66.3,0,7.7,4.5,4.5,0,0,4.6,6,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
1150,66.1,0,7.6,4.7,4.7,0.2,0,4.7,5.6,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
1170,66,0,7.2,8,6,0,0,6.5,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0
1170,65.8,0,7.5,8,6,0,0,6.5,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0
1160,67,0,7.5,5,3.5,0,0,6,3.5,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
1150,67.3,0,7.4,5.5,5.5,0,0,5.8,3.7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1140,66.4,0,7.5,5.6,5.6,0,0,5.7,3.8,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0
852,69.77,6,6.88,0.82,0.1,0,0,16.19,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,70.75,6,5.38,0.35,0.08,0,0,15.9,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
793,72.77,6.3,5.08,0.42,0,0,0,15.37,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,72.76,6.3,5.08,0.42,0,0,0,15.43,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,68.75,7,5.38,0.35,0.08,0,0,17.37,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
790,67.76,6.99,5.38,0.35,0.08,0,0,17.37,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
831,66.77,7,5.38,0.34,0.08,0,0,17.36,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
812,71.76,6,5.38,0.34,0.08,0,0.51,15.39,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,71.75,6,5.38,0.27,0.06,0,0,15.9,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,70.76,6,5.88,0.93,0,0,0,15.89,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,69.75,7,5.88,0.93,0,0,0,15.9,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,72.75,6.3,5.08,0.33,0,0,0,15.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
808,72.76,6.3,5.08,0.33,0,0,0,15.43,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,72.77,6.3,5.08,0.31,0,0,0,15.43,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,67.75,7,5.38,0.26,0.08,0,0,17.36,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
803,72.75,6.3,5.08,0,0.43,0,0,15.38,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,66.76,7,5.88,0,0.93,0,0,17.36,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
802,73.19,6.3,5.08,0,0,0,0,15.37,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,67.69,7,5.88,0,0,0,0,17.36,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
797,71.75,6,4.88,0.94,0,0,0,16.34,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,69.26,8,5.38,0.93,0,0,0,16.34,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,63,0,10,5,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
380,0,0,0,0,0,13.66,0,0,0,0,0,0,0,0,12.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,40.38,4.88,0,0,0,0,0
443,0,0,5.01,0,0,13.71,0,0,0,0,0,0,0,0,12.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.03,0,40.44,0,0,0,0,0,0
520,0,0,5.01,0,0,13.91,0,0,0,0,0,0,0,0,13.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.72,0,41.14,10.01,0,0,0,0,0
470,1,0,1,0,0,14.31,0,0,0,0,0,0,0,0,13.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.03,0,42.25,2,0,0,0,0,0
478,1.5,0,2.49,0,0,13.96,0,0,0,0,0,0,0,0,13.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.42,0,41.28,1.99,0,0,0,0,0
455,0.5,0,2,4.4,0,9.3,0,0,0,0,0,0,0,0,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,41.4,3.9,0,0,0,0,0
476,0.5,0,2,8.2,0,5.5,0,0,0,0,0,0,0,0,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,41.4,3.9,0,0,0,0,0
432,1,0,1,0,0,14.31,0,0,0,0,0,0,0,0,13.41,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,26.03,0,42.25,0.5,0,0,0,0,0
455,1,0,4.49,0,0,13.87,0,0,0,0,0,0,0,0,12.97,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,25.15,0,41.02,1,0,0,0,0,0
380,0,0,0,2.5,0,12.4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,0,44,0,0,0,0,0,0
410,0,0,0,5,0,9.9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,0,44,0,0,0,0,0,0
461,0,0,0,0,0,14.49,0,0,0,0,0,0,0,0,13.59,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26.27,0,42.65,0,0,0,0,0,0
383,1,0,1,0,0,9.4,0,0,0,0,0,0,0,5,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,42.2,2,0,0,0,0,0
610,0,0,6.6,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,0,0,0,0,34,0,0,0,0,0,0,0
585,0,0,6.25,0,0,0,22.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,34,0,0,0,0,0,0,0
616,0.5,0,6.5,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,33.5,0,0,0,0,0,0,0
593,0,0,6.25,0,0,0,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,0,0,0,0,32.4,0,0,0,0,0,0,0
590,0,0,7,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0,0,32,0,0,0,0,0,0,0
633,0.5,0,8.5,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,0,0,0,0,34.3,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.38,29.17,50.08,0,0,0,0,0,0
396,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,9.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.97,16.84,48.2,0,0,0,0,0,0
550,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17,0,0,0,0,14.98,22.46,48.19,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29,0,0,0,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.96,16,45.76,0,0,5.25,0,0,0
550,0,0,0,0,0,15.05,0,0,0,0,0,0,0,0,9.44,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.84,43.97,0,0,0,0,0,0
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.76,23.34,45.53,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.14,0,0,0,0,4.26,19.18,37.42,0,0,0,0,0,0
350,0,0,0,0,0,15.88,0,0,0,0,0,0,0,0,5.98,0,0,0,10.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.15,42.83,0,0,0,0,0,0
