Abbe Value,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Ga2O3,As2O3,Y2O3,Sb2O3,La2O3,Gd2O3,Bi2O3,TiO2,GeO2,ZrO2,SnO2,TeO2,P2O5,Nb2O5,Ta2O5,WO3,Yb2O3
23.7,0,19,0,0,0,0,0,0,0,15,0,0,5,0,0.5,0,0.5,3,5,1,3,0,0,46,0,0,2,0,0
24.8,0,19,0,0,0,0,0,0,0,15,0,0,6,0,0.5,0,0.5,3,4,0,5,0,0,45,0,0,2,0,0
25.3,0,19,0,0,0,0,0,0,0,15,0,0,6,0,0.5,0,0.5,3,3,0,5,0,0,46,0,0,2,0,0
25.7,0,19,0,0,0,0,0,0,0,15,0,0,6,0,0.5,0,0.5,3,2,0,5,0,0,47,0,0,2,0,0
25.1,0,19,0,0,0,0,0,0,0,15,0,0,6,0,0.5,0,0.5,3,3,0.8,5,0,0,45.2,0,0,2,0,0
25.1,0,19,0,0,0,0,0,0,0,15,0,0,6,0,0.5,0,0.5,3,3,1,5,0,0,45,0,0,2,0,0
55.8,28.59,22.77,9.72,0,0,0,19.9,2.13,2.1,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0
33.94,34.61,8.71,1.27,0,7.73,0.57,11.6,8.39,3.68,6.39,0.84,0,0,0,0,0,0,0,0,0.54,0,5.63,0,0,0,9.45,0.59,0,0
33.81,42.31,7.83,0,2.03,6.48,4.15,9.11,7.33,2.89,1.12,0.88,0,0,0,0,0.06,0,0,0,0.11,0,4.42,0,0,0,10.25,1.03,0,0
32.95,52.97,5.38,0,0,3.34,2.44,3.13,7.55,1.99,4.6,0,0,0,0,0,0,0,0,0,0.23,0,7.6,0,0,0,9.08,1.69,0,0
38.64,50.84,6.03,0,0,5.45,0.75,15.34,4.93,4.05,0.94,0,0,0,0,0,0,0,0,0,0.38,0,3.72,0,0,0,7.47,0.1,0,0
34.73,44.77,8.45,0,0,4.5,0.55,14.07,8.14,3.22,0,0,0,0,0,0,0,0,0,0,0.42,0,6.14,0,0,0,9.17,0.57,0,0
61.2,47.81,19.51,2.2,0,0,3.54,17.05,0,0,0,8.72,0,0,0,0,0.02,1.15,0,0,0,0,0,0,0,0,0,0,0,0
59.9,47.05,22.4,1.99,0,0,2.21,17.02,1.86,0,0,5.89,0,0,0,0,0.02,0.42,0.37,0,0,0,0,0,0,0,0,0.77,0,0
62.4,41.96,26.92,2.03,0,5.76,3.37,16.66,0,0,0,2.49,0,0,0,0,0.02,0.79,0,0,0,0,0,0,0,0,0,0,0,0
60.7,45.41,22.62,2.12,0,7.02,3.64,15.37,0.21,0.21,0,1.46,0,0,0,0,0.02,1.01,0,0,0,0,0.91,0,0,0,0,0,0,0
60.8,47.56,19.86,2.26,0,5.87,3.44,16.97,0,0,0,2.54,0,0,0,0,0.02,1.48,0,0,0,0,0,0,0,0,0,0,0,0
61.2,46.43,21.08,2.26,0,5.87,3.43,16.96,0,0,0,2.54,0,0,0,0,0.02,1.41,0,0,0,0,0,0,0,0,0,0,0,0
60.8,47.15,20.63,1.92,0,5.82,0,16.39,1.05,0,0,5.04,0,0,0,0,0.02,1.8,0.18,0,0,0,0,0,0,0,0,0,0,0
61.8,43.65,28.7,0.99,0,2.4,0.88,13.51,1.09,0,0.83,5.84,0,0,0,0,0.02,1.65,0,0,0.17,0,0.27,0,0,0,0,0,0,0
59.9,46.33,22.65,2.02,0,0,2.24,17.21,2.21,0,0,5.29,0,0,0,0,0.02,0.84,0.76,0,0,0,0,0,0,0,0,0.43,0,0
36.33,63.01,3.63,0,0,2.85,0.05,0,10.86,5.36,0.1,0.08,0,0,0,0,0,0,0,0,0.32,0,4.78,0,0,0,8.86,0.1,0,0
31.99,53.76,6.45,0,1.11,4.8,1.76,6.01,2.9,2.38,2.21,0.87,0,0,0,0,0,0,0,0,1.12,0,5.83,0,0,0,9.78,1.02,0,0
57.72,30.36,28.77,2.22,0,10.84,3.68,15.27,0,0,4.17,0,0,0,0,1.1,0,2.46,0.15,0,0,0,0.98,0,0,0,0,0,0,0
56.72,26.15,31.25,1.73,0,11.7,2.86,14.38,0,0,5.76,0,0,0,0,1.52,0,3.08,0.21,0,0,0,1.36,0,0,0,0,0,0,0
55.61,21.64,33.9,1.17,0,12.64,1.98,13.43,0,0,7.47,0,0,0,0,1.97,0,3.75,0.28,0,0,0,1.77,0,0,0,0,0,0,0
54.5,16.77,36.76,0.62,0,13.65,1.03,12.4,0,0,9.3,0,0,0,0,2.46,0,4.47,0.34,0,0,0,2.2,0,0,0,0,0,0,0
58.08,32.32,27.62,2.45,0,10.43,4.06,15.69,0,0,3.43,0,0,0,0,0.91,0,2.17,0.12,0,0,0,0.8,0,0,0,0,0,0,0
58.16,32.35,27.6,2.45,0,9.4,4,16.7,0,0,3.5,0,0,0,0,1,0,2.2,0,0,0,0,0.8,0,0,0,0,0,0,0
58.44,28.35,31.6,2.45,0,10.4,4,15.7,0,0,3.5,0,0,0,0,1,0,2.2,0,0,0,0,0.8,0,0,0,0,0,0,0
58.3,32.35,27.6,2.45,0,10.4,4,15.7,0,0,3.5,0,0,0,0,1,0,2.2,0,0,0,0,0.8,0,0,0,0,0,0,0
58.28,32.35,27.6,2.45,0,10.4,2,17.7,0,0,3.5,0,0,0,0,1,0,2.2,0,0,0,0,0.8,0,0,0,0,0,0,0
58.24,32.35,27.6,2.45,0,10.4,3,15.7,0,0,4.5,0,0,0,0,1,0,2.2,0,0,0,0,0.8,0,0,0,0,0,0,0
23.9,11.78,26.96,0,0,9.99,24.54,4.98,0,0,0,0,0,0,0,0,0.05,0,0,17.7,2,0,0,0,0,0,2,0,0,0
27.6,11.98,32.74,0,0,25.68,3.13,12.05,0,0,0,0,0,0,0,0,0,0,0,14.42,0,0,0,0,0,0,0,0,0,0
24.4,11.77,26.44,0,0,0,20.53,5.01,7.5,4.5,0,0,0,0,0,0,0.05,0,0,17.69,5.11,0,0,0,0,0,1,0,0.4,0
27,9.99,34.96,0,0,0,12,10,0,5,0,10,0,0,0,0,0.04,0,0,18.01,0,0,0,0,0,0,0,0,0,0
23.9,11.77,22.94,0,3.99,0,13,9.01,8.01,7,0,0,0,0,0,0,0.09,0,0,17.69,4.5,0,0,0,0,0,2,0,0,0
24.8,14.66,34.36,0,0,10.1,3.28,10.15,0,0,3.09,0,0,0,0,0,0.04,0,0,14.86,9.46,0,0,0,0,0,0,0,0,0
37.88,6.61,39.67,0,0,0,0,6.61,0,0,13.22,0,0,0,0,0,0,16.53,0,0,4.96,0,4.96,0,0,0,2.48,0,4.96,0
38.06,9.76,37.39,0,0,0,0,6.5,0,0,13.01,0,0,0,0,0,0,16.26,0,0,4.88,0,4.88,0,0,0,2.44,0,4.88,0
37.66,6.61,36.37,0,0,0,0,9.92,0,0,13.22,0,0,0,0,0,0,16.52,0,0,4.96,0,4.96,0,0,0,2.48,0,4.96,0
38.12,12.8,35.2,0,0,0,0,6.4,0,0,12.8,0,0,0,0,0,0,16,0,0,4.8,0,4.8,0,0,0,2.4,0,4.8,0
38.24,15.75,33.05,0,0,0,0,6.3,0,0,12.6,0,0,0,0,0,0,15.75,0,0,4.72,0,4.72,0,0,0,2.36,0,4.75,0
38.34,18.6,31.02,0,0,0,0,6.2,0,0,12.4,0,0,0,0,0,0,15.5,0,0,4.65,0,4.65,0,0,0,2.33,0,4.65,0
35.78,6.5,39.03,0,0,0,0,6.5,0,0,13.01,0,0,0,0,0,0,14.63,0,0,8.13,0,4.88,0,0,0,2.44,0,4.88,0
36.31,6.61,39.67,0,0,0,0,6.61,0,0,13.22,0,0,0,0,0,0,14.88,0,0,4.96,0,4.96,0,0,0,4.13,0,4.96,0
34.64,6.61,39.67,0,0,0,0,6.61,0,0,13.22,0,0,0,0,0,0,13.22,0,0,4.96,0,4.96,0,0,0,5.79,0,4.96,0
33.03,6.61,39.67,0,0,0,0,6.61,0,0,13.22,0,0,0,0,0,0,11.57,0,0,4.96,0,4.96,0,0,0,7.44,0,4.96,0
47.4,17.02,26.9,0,0,0,0,9.03,0,0,23.54,0,0,0,0,9.53,0.02,10.77,0,0,0,0,2.45,0,0,0,0,0.74,0,0
46.9,16.92,26.77,0,0,0,0,8.95,0,0,23.41,0,0,0,0,9.48,0.02,11.05,0,0,0,0,2.43,0,0,0,0,0.97,0,0
46.6,16.86,26.68,0,0,0,0,8.92,0,0,23.33,0,0,0,0,9.45,0.02,10.66,0,0,0,0,2.42,0,0,0,0,0.74,0.92,0
46.5,16.57,26.2,0,0,0,0,10.51,0,0,22.93,0,0,0,0,9.28,0.02,10.48,0,0,0,0,2.38,0,0,0,0,0.73,0.9,0
47.3,16.43,27.47,0,0,0,0,10.43,0,0,22.73,0,0,0,0,9.2,0.02,10.42,0,0,0,0,2.36,0,0,0,0,0.94,0,0
47,21.47,22.82,0,0,0,0,10.35,0,0,22.57,0,0,0,0,9.14,0.02,10.34,0,0,0,0,2.35,0,0,0,0,0.94,0,0
47.1,21.1,22.44,0,0,0,0,11.88,0,0,22.19,0,0,0,0,8.98,0.02,10.16,0,0,0,0,2.31,0,0,0,0,0.92,0,0
47.2,21.16,22.49,0,0,0,0,11.91,0,0,22.24,0,0,0,0,9,0.02,10.18,0,0,0,0,2.31,0,0,0,0,0.69,0,0
47,21.01,22.35,0,0,0,0,11.83,0,0,22.1,0,0,0,0,10.29,0.02,9.19,0,0,0,0,2.3,0,0,0,0,0.91,0,0
47.1,21.28,22.62,0,0,0,0,11.98,0,0,22.37,0,0,0,0,6.34,0.02,12.13,0,0,0,0,2.33,0,0,0,0,0.93,0,0
40.1,6,34,0,0,0,0,0,0,0,28,0,0,0,0,0,0,15,4,0,0,0,4.5,0,0,0,0,5,3.5,0
40,4.54,32.48,0,0,0,0,0,0,0,36.48,0,0,0,0,0,0,11.36,4.54,0,0,0,3.03,0,0,0,0,3.03,4.54,0
40,3.14,36.96,0,0,0,0,0,0,0,30.82,0,0,0,0,0,0,12.11,5.03,0,0,0,3.14,0,0,0,0,3.14,5.66,0
40.25,5.44,35.34,0,0,0,0,0,0,0,30.46,0,0,0,0,0,0,11.97,4.97,0,0,0,3.89,0,0,0,0,3.11,4.82,0
40.5,4.29,36.09,0,0,0,0,0,0,0,30.98,0,0,0,0,0,0,12.02,4.99,0,0,0,3.82,0,0,0,0,2.97,4.84,0
40.2,7.79,33.43,0,0,0,0,0,0,0,27.28,0,0,0,0,0,0,14.81,3.98,0,0,0,4.68,0,0,0,0,4.6,3.43,0
40.2,6.36,34.18,0,0,0,0,0,0,0,28.14,0,0,0,0,0,0,14.63,4.05,0,0,0,4.45,0,0,0,0,4.69,3.5,0
40.1,4.03,36.13,0,0,0,0,0,0,0,28.55,0,0,0,0,0,0,14.35,4.11,0,0,0,4.52,0,0,0,0,4.76,3.55,0
40.2,6.43,36.54,0,0,0,0,0,0,0,24.1,0,0,0,0,0,0,16.06,3.21,0,0,0,4.82,0,0,0,0,4.82,4.02,0
40.4,1.67,42.26,0,0,0,0,0,0,0,21.76,0,0,0,0,0,0,16.74,3.35,0,0,0,5.02,0,0,0,0,5.02,4.18,0
19.5,0,2.48,0,0,0,20.35,0,1.99,1.99,0,0,0,0,0,0,0.74,0,0,0,15.88,0,0,0,0,19.35,37.22,0,0,0
17.9,0.5,1.99,0,0,0,1.5,0,4.49,3.99,0,0,0,0,0,0,0.3,0,0,0,14.96,0,0,0,0,25.42,46.85,0,0,0
21.1,0,6.98,0,0,0,20.94,0,0,3.99,0,0,0,0,0,0,0.3,0,0,0,5.98,0,0,0,0,11.96,49.85,0,0,0
21,0,2.49,0,0,0,23.93,0,0,4.99,0,0,0,0,0,0,0.3,0,0,0,5.98,0,0,0,0,14.46,47.85,0,0,0
23.54,0,3,0,0,0,10,12,9.3,2,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,23.8,17.9,0,12,0
21.96,0,4,0,0,0,0,18,14,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,24,20,0,10,0
29.9,32.2,9.83,0,0,0.76,5.3,0,10,0,14.18,0,0,0,0,0,0,5.25,0,0,10.17,0,2.26,0,0,0,9.13,0,0.92,0
33.5,9.57,30.62,0,0,0,0,0,0,0,33.11,0,0,0,0,0,0,8.97,0,0,6.21,0,3.3,0,0,0,4.33,0,3.89,0
34.2,9.15,29.5,0,0,1.48,4.13,0,0,0,31.87,0,0,0,0,0,0,6.27,0,0,9.35,0,3.11,0,0,0,2.77,0,2.37,0
30.1,17.97,19.55,0,0,8.15,12.73,0,0,0,13.91,0,0,0,0,0,0,3.44,0,0,14.82,0,2.11,0,0,0,4.14,0,3.18,0
30.6,15.62,18.87,0,0,6.87,12.75,0,0,0,25.73,0,0,0,0,0,0,1.36,0,0,10.51,0,2.08,0,0,0,6.21,0,0,0
29.1,25.1,12.77,0,0,0,0,0,9.84,0,19.81,0,0,0,0,0,0,5.14,0,0,14.36,0,2.18,0,0,0,3.62,0,7.18,0
27.9,25.2,12.85,0,0,0.7,5.26,0,9.83,0,13.89,0,0,0,0,0,0,5.16,0,0,19.94,0,2.15,0,0,0,3.96,0,1.06,0
31.5,18.71,20.72,0,0,0.38,2.97,0,5.65,0,22.28,0,0,0,0,0,0,8.27,0,0,13.15,0,2.67,0,0,0,3.51,0,1.69,0
30,15.99,19.44,0,0,7,11.19,0,0,0,26.53,0,0,0,0,0,0,1.43,0,0,6.99,0,2.18,0,0,0,9.25,0,0,0
30,19.2,12.75,0,0,4.57,5.21,0,9.71,0,13.82,0,0,0,0,0,0,6.36,0,0,19.76,0,6.08,0,0,0,1.52,0,1.02,0
53.56,23.45,34.64,1.27,0,6.25,0,11.86,0,0,10.84,0,0,0,0,0.63,0,4.87,3.46,0,0,0,1.98,0,0,0,0,0.75,0,0
53.24,24,31,1,0,5,3,14.5,0,0,9.5,0,0,0,0,0,0,6,4.5,0,0,0,1.5,0,0,0,0,0,0,0
20.61,0,0,0,0,0,21.66,0,0,8.35,0.21,0,0,0,0,0,0.3,0,0,0,10.72,0,0,0,0,25.87,32.89,0,0,0
22.89,0,0,0,0,0,22.66,0,0.28,6.64,1.71,0,0,0,0,0,0.3,0,0,0,6.52,0,0,0,0,31.83,30.06,0,0,0
22.11,0,0,0,0,0,25.24,0,1.42,2.8,2.16,0,0,0,0,0,0.48,0,0,0,7.05,0,0,0,0,29.74,31.11,0,0,0
21.1,0,0,0,0,0,23.01,0,0.56,7.31,1.48,0,0,0,0,0,0.18,0,0,0,10.34,0,0,0,0,26.06,31.06,0,0,0
24.77,0,0,0,0,0,18.25,15.61,0,1.65,0.76,0,0,0,0,0,0.16,0,0,0,3.89,0,0.63,0,0,32.85,26.2,0,0,0
23.51,0,0,0,0,0,21.84,2.8,8.1,1.78,0.82,0,0,0,0,0,0.46,0,0,0,4.19,0,1.36,0,0,29.49,29.16,0,0,0
20.88,0,0,0,0,0,23.67,0,0.56,7.71,1.06,0,0,0,0,0,0.18,0,0,0,9.95,0,0.98,0,0,24.35,31.54,0,0,0
26.1,0,0,0,0,0,16.8,20.29,0,0.8,0.19,0,0,0,0,0,0.21,0,0,0,1.9,0,0,0,0,34.16,25.65,0,0,0
22.3,1.42,0,0,0,0,22.25,0,0.55,7.24,1.47,0,0,0,0,0,0.18,0,0,0,10.25,0,0,0,0,25.84,30.8,0,0,0
20.56,0,7.18,0,0,0,21.18,0,0.54,7.07,0.61,0,0,0,0,0,0.17,0,0,0,10.22,0,0,0,0,22.65,30.38,0,0,0
54.13,11,50.5,0,0,4.5,0,8,0,0,8.8,0,0,0,0,3.5,0,10,2.5,0,0,0,1.2,0,0,0,0,0,0,0
54,11,50.5,0,0,5,0,7.5,0,0,8.8,0,0,0,0,3.5,0,10,2.5,0,0,0,1.2,0,0,0,0,0,0,0
53.82,11,50,0,0,4,0,9,0,0,8.8,0,0,0,0,3,0,9.5,3.5,0,0,0,1.2,0,0,0,0,0,0,0
53.5,11.65,48.06,0,0,4.37,0,9.22,0,0,10,0,0,0,0,3.4,0,9.32,3.01,0,0,0,0.97,0,0,0,0,0,0,0
53.36,15.5,44,0,0,5,0,8,0,0,11,0,0,0,0,2,0,9.5,4,0,0,0,1,0,0,0,0,0,0,0
53.55,15,44.5,0,0,5,0,8,0,0,11,0,0,0,0,2,0,8.5,5.8,0,0,0,0.2,0,0,0,0,0,0,0
53.9,14.5,46,0,0,4.5,0,8,0,0,11,0,0,0,0,2,0,8.5,5.5,0,0,0,0,0,0,0,0,0,0,0
53.84,13.86,46.03,0,0,5.45,0,7.92,0,0,10.89,0,0,0,0,1.98,0,8.42,5.45,0,0,0,0,0,0,0,0,0,0,0
51.33,7,51,0,2.5,0,0,4.5,0,0,12.5,0,0,0,0,1,0,10.5,7,0,0,0,4,0,0,0,0,0,0,0
51.62,7,51,0,5,0,0,4.5,0,0,10,0,0,0,0,1,0,10.5,7,0,0,0,4,0,0,0,0,0,0,0
49.6,5.74,58.96,0,0,0,0,0,0,0,1.45,1.27,0,0,0,6.82,0.02,17.89,0,0,0,0,7.05,0,0,0,0.8,0,0,0
49.6,5.7,59.11,0,0,0,0,0,0,0,1.46,1.27,0,0,0,6.25,0.02,18.33,0,0,0,0,7.06,0,0,0,0.8,0,0,0
48.5,5.78,58.01,0,0,0,0,0,0,0,1.48,1.29,0,0,0,6.36,0.02,18.54,0,0,0,0,7.16,0,0,0,1.36,0,0,0
47.3,4.83,60.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.12,10.79,0,0,0,7.9,0,0.05,0.55,1.61,0.75,0,0
47.4,5.85,56.73,0,0,0,0,0,0,0,1.5,1.31,0,0,0,5.27,0.02,19.54,0,0,0.85,0,7.25,0,0,0,1.68,0,0,0
47.4,5.87,56.87,0,0,0,0,0,0,0,1.5,1.31,0,0,0,6.48,0.02,18.75,0,0,0,0,7.26,0,0,0,1.94,0,0,0
48.1,5.46,56.58,0,0,0,0,2.36,0,0,1.65,0,0,0,0,0,0,16.92,7.36,0,0,0,7.64,0,0.04,0,1.99,0,0,0
47.3,5.92,55.4,0,0,0,0,0,0,1.45,1.51,0.66,0,0,0,6.54,0.02,18.92,0,0,0,0,7.33,0,0,0,1.96,0,0.29,0
37.63,6.69,40.17,0,0,0,0,6.69,0,0,13.39,0,0,0,0,0,0,16.74,0,0,5.02,0,5.02,0,0,0,3.77,0,2.51,0
38.09,6.61,39.67,0,0,0,0,6.61,0,0,13.22,0,0,0,0,1.65,0,14.88,0,0,4.96,0,4.96,0,0,0,2.48,0,4.96,0
38.15,6.61,39.67,0,0,0,0,6.61,0,0,13.22,0,0,0,0,3.31,0,13.22,0,0,4.96,0,4.96,0,0,0,2.48,0,4.96,0
38.26,6.61,39.68,0,0,0,0,6.61,0,0,13.22,0,0,0,0,4.96,0,11.57,0,0,4.96,0,4.96,0,0,0,2.47,0,4.96,0
35.82,6.4,36.8,0,0,0,0,4.8,0,0,19.2,0,0,0,0,0,0,14.4,0,0,4.8,0,4.8,0,0,0,4,0,4.8,0
31,45.25,0,1.37,3.46,0,1.36,2.33,16.87,3.7,4.28,0,0,0,0,0,0,0,0,0,20.07,0,0,0,0,0,1.31,0,0,0
32.5,43.38,0,2.07,5.24,0,0,2.36,15.91,3.74,6.06,1.36,0,0,0,0,0,0,0,0,17.64,0,0,0,0,0,1.33,0,0.91,0
25.8,37.67,1.3,0,0,0,0,12.12,14.61,6.73,0,0,0,0,0,0,0,0,0,0,13.6,0,0,0,0,0,13.97,0,0,0
23.1,43.8,0,0,0,0,0,14.21,6.85,4.51,0,0,0,0,0,0,0,0,0,0,19.13,0,0,0,0,0,11.5,0,0,0
25.2,39.23,5.02,0,0,0,0,5.85,7.05,11.13,0,0,0,0,0,0,0,0,0,0,21.86,0,0,0,0,0,9.86,0,0,0
25.6,40.27,2.57,0,0,0,1.75,11.99,4.34,10.46,0,0,0,0,0,0,0,0,0,0,16.82,0,0,0,0,0,11.8,0,0,0
25.3,39.12,2.5,0,2.16,1.55,0,11.65,4.21,10.16,0,0.84,0,0,0,0,0,0,0,0,16.35,0,0,0,0,0,11.46,0,0,0
25.4,40.49,2.59,0,0,0,0,12.07,4.36,10.52,0,0,0,0,0,0,0,0,0,0,16.93,0,0,0,0,0,11.87,0,1.17,0
25.6,36.67,0,0,0,0,5.32,5.46,15.8,4.33,0,0,0,0,0,0,0,0,0,0,24.51,0,3.31,0,0,0,4.6,0,0,0
24.1,33.5,0,0,0,0,0,2.81,16.23,6.23,0,0,0,0,0,0,0,0,0,0,30.44,0,4.08,0,0,0,5.99,0,0.72,0
40.7,6.2,35.69,0,0,0,0,3.57,0,0,30.58,0,0,0,0,0,0,13.1,0,0,0,0,3.57,0,0,0,1.01,1.78,4.5,0
40.7,6.31,35.46,0,0,0,0,5.21,0,0,31.04,0,0,0,0,0,0,12.53,0,0,0,0,3.62,0,0,0,2.6,1.81,1.42,0
40.6,6.26,35.17,0,0,0,0,5.17,0,0,30.81,0,0,0,0,0,0,12.43,0,0,0,0,3.59,0,0,0,2.19,1.41,2.97,0
41,6.26,35.17,0,0,0,0,5.15,0,0,30.81,0,0,0,0,0,0,12.44,0,0,0,0,3.6,0,0,0,1.41,2.19,2.97,0
40.2,6.27,35.33,0,0,0,0,5.19,0,0,30.92,0,0,0,0,0,0,12.48,0,0,0,0,2.83,0,0,0,2.59,1.41,2.98,0
40.1,6.3,35.48,0,0,0,0,5.2,0,0,31.05,0,0,0,0,0,0,12.53,0,0,0,0,2.04,0,0,0,2.6,1.81,2.99,0
40.6,6.29,35.31,0,0,0,0,5.17,0,0,30.93,0,0,0,0,0,0,12.48,0,0,0,0,2.83,0,0,0,1.81,2.2,2.98,0
40.3,6.31,35.45,0,0,0,0,5.19,0,0,31.05,0,0,0,0,0,0,12.53,0,0,0,0,2.05,0,0,0,2.21,2.21,3,0
40.4,6.31,35.47,0,0,0,0,5.18,0,0,31.05,0,0,0,0,0,0,12.53,0,0,0,0,2.05,0,0,0,1.81,2.6,3,0
40.8,6.28,35.32,0,0,0,0,5.2,0,0,30.92,0,0,0,0,0,0,12.47,0,0,0,0,2.83,0,0,0,1.41,2.59,2.98,0
59.6,52.31,12.22,1.73,0,5.84,2.13,16.22,2.85,0,0,5.05,0,0,0,0,0.04,1.61,0,0,0,0,0,0,0,0,0,0,0,0
59.6,52.34,11.7,1.66,0,10.05,0.2,16.56,1.72,0,0,4.23,0,0,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0
60.5,53.47,14.43,2.43,0,2.39,2.84,17.7,1.3,0,0,3.23,0,0,0,0,0.05,2.16,0,0,0,0,0,0,0,0,0,0,0,0
60.1,53.12,13.34,2.41,0,2.37,3.46,17.54,1.28,0,1.63,3.2,0,0,0,0,0.02,1.63,0,0,0,0,0,0,0,0,0,0,0,0
59.3,48.39,14.54,2.98,0,4.81,3.96,16.93,1.09,0,2.49,3.13,0,0,0,0,0.02,1.66,0,0,0,0,0,0,0,0,0,0,0,0
60.7,54,13.98,1.91,0,2.31,2.54,19.55,0.52,0,0.8,2.5,0,0,0,0,0.04,1.85,0,0,0,0,0,0,0,0,0,0,0,0
60.4,53.82,12.9,2.28,0,1.54,3.9,17.82,1.07,0,2.45,2.57,0,0,0,0,0.02,1.63,0,0,0,0,0,0,0,0,0,0,0,0
59.6,48.08,15.81,3.24,0,0.74,4.04,18.42,0,0,2.54,5.31,0,0,0,0,0.05,1.77,0,0,0,0,0,0,0,0,0,0,0,0
58.7,56.96,6.4,1.03,0,4.64,3.88,20.3,2,0,3.8,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0
56.6,51.35,7.01,1.03,0,11.4,0,15.44,5.21,0,2.43,3.18,0,0,0,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0
55.5,63.41,0,16.49,1.7,1.22,0.45,9.19,0,0,0.42,0,0,0,0,0,0,0,0,0,2.15,0,1.11,0.23,0,3.63,0,0,0,0
55.2,63.29,0,16.61,1.37,1.23,0.45,9.25,0,0,0.34,0,0,0,0,0,0,0,0,0,2.16,0,1.12,0.23,0,3.8,0,0,0.15,0
55.3,63.67,0,16.1,1.7,1.46,0.54,9.15,0,0,0.5,0,0,0,0,0,0,0,0,0,2.14,0,1.11,0.02,0,3.61,0,0,0,0
51.03,8.36,63.14,0,0,0,0,0,0,0,1.55,0,0,0,0,3.34,0.09,18.49,0,0,0,0,4.08,0,0,0,0.95,0,0,0
46.41,0.23,53.08,0,0,0,4.46,0,0,0,8.41,0,0,0,0,5.45,0.09,17.64,0,0,0,0,7.78,0,0,0,0.26,0,2.6,0
48.77,4.4,58.68,0,0,0,0.43,0,0,0,0.81,0,0,0,0,7.01,0.09,17.38,0,0,0,0,10.7,0,0,0,0.5,0,0,0
47.87,1.12,63.94,0,0,0,1.76,0,0,0,1.66,0,0,0,0,4.18,0.09,19.46,0,0,0,0,5.47,0,0,0,2.03,0,0.29,0
46.7,6.52,54.47,0,0,0,0,0,0,0,6.42,0,0,0,0,5.21,0.09,17.26,0,0,0,0,7.43,0,0,0,1.47,0,1.13,0
49.06,8.49,56.34,0,0,0,0,0,0,0,0.8,0,0,0,0,6.37,0.09,17.81,0,0,0,0,9.55,0,0,0,0.49,0,0.06,0
48.07,2.22,61.18,0,0,0,2.6,0,0,0,3.28,0,0,0,0,4.13,0.09,18.38,0,0,0,0,5.4,0,0,0,1,0,1.72,0
23.15,0,4,0,0,0,3,20,11,2,2,0,0,0,0,0,0,0,0,2,5,0,0,0,0,24,19,0,8,0
22.74,0,4,0,0,0,3,20,11,2,2,0,0,0,0,0,0,0,0,3,5,0,0,0,0,23,19,0,8,0
22.37,0,4,0,0,0,3,20,11,2,2,0,0,0,0,0,0,0,0,4,5,0,0,0,0,22,19,0,8,0
22.38,0,4,0,0,0,2,20,11,2,2,0,0,0,0,0,0,0,0,4,5,0,0,0,0,23,19,0,8,0
22.04,0,4,0,0,0,1,20,11,2,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,23,19,0,8,0
21.73,0,4,0,0,0,0,18,13,2,2,0,0,0,0,0,0,0,0,6,5,0,0,0,0,23,19,0,8,0
21.77,0,4,0,0,0,0,15,15,4,2,0,0,0,0,0,0,0,0,6,5,0,0,0,0,22,19,0,8,0
22.37,0,4,0,0,0,0,18,15,2,2,0,0,0,0,0,0,0,0,4,5,0,0,0,0,23,19,0,8,0
21.88,0,4,0,0,0,0,18,15,2,2,0,0,0,0,0,0,0,0,8,5,0,0,0,0,23,19,0,4,0
22.38,0,4,0,0,0,4,18,13,2,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,23,19,0,6,0
24.2,0,0,0,0,0,3.36,0,13.92,7.28,0,0,0,0,0,0,0,0,0,25.92,0,23.13,0,0,0,24.55,1.84,0,0,0
24.28,0,1.25,0,0,0,3.34,17.14,13.78,0,0,0,0,0,0,0,0,0,0,15.83,0,0,0,0,0,33.72,14.94,0,0,0
23.41,0,0,0,0,0,0,0,13.9,15.27,0,0,0,0,0,0,0,0,0,17.93,0,8.03,0,0,0,29.16,15.71,0,0,0
25.22,0,0,0,0,0,3.37,0,13.9,7.29,0,0,0,0,0,0,0,0,0,13.91,0,23.14,0,0,0,24.55,11.84,0,2,0
24.84,0,0,0,0,0,0,0,38.66,0,0,0,0,0,0,0,0,0,0,17.17,0,0,0,0,0,29.01,15.16,0,0,0
22.46,0,0,0,0,0,3.37,0,13.91,7.29,0,0,0,0,0,0,0,0,0,21.91,0,23.13,0,0,0,24.55,5.84,0,0,0
56,46.46,13.67,2.55,0,4.96,23.73,2.7,0.52,0.44,4.45,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.49,0,0
