Liquidus Temperature ( C ),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,As2O3,Y2O3,Sb2O3,La2O3,Gd2O3,Bi2O3,TiO2,ZrO2,CeO2,SnO2,P2O5,Nb2O5,Ta2O5
1346,85,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,68.95,0,1.33,3.19,3.37,3.39,0,9.37,4.02,0,5.02,0.72,0,0.07,0,0.09,0,0,0,0.42,0,0.06,0,0,0,0
1196,67.94,2.01,10.06,0,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,61.01,4.03,11.09,10.84,13.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,64.99,0,8.93,0,26.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,60.16,5.6,9,8.77,16.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,68.64,4.26,3.96,1.09,17.14,0,0,2.2,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,60.95,4.03,11.01,10.99,13.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,64.94,0,9.03,0,15.96,0,0,5.09,0,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,65.1,0,8.93,0,25.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,58.7,0,16.77,1.57,8.96,0,0,10.85,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0
1160,68,2.04,10.05,0,12.98,0,1.94,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,61.66,0,6.89,0,24.26,0,0,2.83,1.86,0.4,0,0,0.57,0,0,0,0,0,0,0,1.53,0,0,0,0,0
1200,61.23,0,6.86,0,24.06,0,0,2.85,1.85,1.55,0,0,0.58,0,0,0,0,0,0,0,1.02,0,0,0,0,0
1150,60.41,0,6.76,0,24.47,0,0,2.81,1.83,1.58,0,0,0.57,0,0,0,0,0,0,0,1.57,0,0,0,0,0
1327,65,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
1305,64.5,2,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
1245,67,0,0,0,6,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0
1285,63.5,2,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0
1240,62.5,2,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0
1170,61.5,2,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0
1064,59.5,2,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0
1190,61.2,2,0,0,0.5,0,0,21.4,0,0,0,0,0,0,0,0,0,0,0,0,11.9,0,0,3,0,0
1250,62.5,1,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0
1162,60.5,3,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0
1127,58.5,5,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0
1106,57.5,6,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0
1258,59.5,2,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0
1163,65,2,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,2.5,0,0
1165,61.5,2,0,0,0,0,2,17.5,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0
1210,66.5,1.5,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0
1263,65,1,0,0,0,0,2,17,1,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,1.5,0,0
1261,63,1.5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1.5,0,0
1195,64.5,2,0,0,0,0,0.5,18.5,0.5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0
1275,65,1.5,0,0,0,0,2,16.5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0
980,72.13,0,1.16,5.89,7.41,0,0,13.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,57.92,7.27,8.94,1.57,23.69,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,80.81,0,0,0,3.48,0,0,15.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,78.84,0,0,0,3.21,0,0,17.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,74.28,0,0,0,13.88,0,0,11.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,73.87,0,0,0,11.41,0,0,14.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,71.69,0,0,0,14.61,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,71.14,0,0,0,17.22,0,0,11.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,70.67,0,0,0,6.98,0,0,22.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,69.7,0,0,0,15.82,0,0,14.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,67.99,0,0,0,10.2,0,0,21.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,67.75,0,0,0,3.53,0,0,28.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,66.35,0,0,0,12.61,0,0,21.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,65.66,0,0,0,17.07,0,0,17.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,66.03,0,0,0,5.92,0,0,28.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,64.84,0,0,0,9.08,0,0,26.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,63.89,0,0,0,15.62,0,0,20.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,63.26,0,0,0,13.12,0,0,23.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,59.54,0,0,0,16.06,0,0,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,58.98,0,0,0,3.29,0,0,37.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,55.96,0,0,0,21.02,0,0,23.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,54.42,0,0,0,13.7,0,0,31.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,51.91,0,0,0,21.13,0,0,26.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,30.79,26.57,0,0,0,0,0,0,0,0,0,42.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,0,86.47,0,0,0,0,0,0,13.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,88.94,0,0,0,0,0,0,0,0,0,0,11.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,80.2,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,66.7,0,0,0,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,0,66.7,0,0,0,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
510,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,85,0,0,0,7.5,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,80,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,80,0,0,0,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,80,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,75,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,75,0,0,0,13.5,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,65,0,0,0,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,60,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,62.5,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,65,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,76.17,0,0,0,5.37,0,0,18.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,75.19,0,0,0,5.37,0,0,19.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,75.43,0,0,0,2.15,0,0,22.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,74.59,0,0,0,6.97,0,0,18.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,74.78,0,0,0,4.3,0,0,20.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,74.18,0,0,0,5.9,0,0,19.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,74.52,0,0,0,1.08,0,0,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,73.76,0,0,0,4.84,0,0,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,73.08,0,0,0,7.51,0,0,19.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,73.16,0,0,0,6.44,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,73.46,0,0,0,2.15,0,0,24.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,73.53,0,0,0,1.08,0,0,25.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,73.61,0,0,0,0,0,0,26.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,72.82,0,0,0,4.3,0,0,22.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,72.82,0,0,0,0,0,0,27.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,72.4,0,0,0,3.23,0,0,24.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,72.55,0,0,0,1.08,0,0,26.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,71.65,0,0,0,6.98,0,0,21.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,71.2,0,0,0,6.44,0,0,22.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,71.42,0,0,0,3.23,0,0,25.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,71.64,0,0,0,0,0,0,28.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,70.22,0,0,0,6.44,0,0,23.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,70.29,0,0,0,5.38,0,0,24.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,69.31,0,0,0,5.38,0,0,25.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,69.45,0,0,0,3.23,0,0,27.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,67.27,0,0,0,6.45,0,0,26.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,74.59,0,0,0,0,7.31,0,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,76.27,0,0,0,0,8.97,0,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,77.97,0,0,0,0,10.68,0,11.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,66.67,0,0,0,0,3.33,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,66.67,0,0,0,0,7.33,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,66.67,0,0,0,0,10,0,23.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,66.67,0,0,0,0,13.33,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,66.67,0,0,0,0,16,0,17.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,66.67,0,0,0,0,18.33,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,66.67,0,0,0,0,20,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,66.67,0,0,0,0,23.33,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,66.67,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,76.48,0,0,14.25,0,0,0,9.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,70.46,0,0,14.19,6.12,0,0,9.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,70.59,0,0,14.22,4.09,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,70.74,0,0,14.25,2.04,0,0,12.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,70.37,0,0,14.27,0.51,0,0,14.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,68.46,0,0,14.17,8.15,0,0,9.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,69,0,0,14.28,0,0,0,16.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,66.21,0,0,14.1,14.19,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,66.99,0,0,14.26,2.05,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,65.24,0,0,14.3,0,0,0,20.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,62.74,0,0,14.17,10.19,0,0,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,63.24,0,0,14.28,2.05,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,60.29,0,0,14.04,20.19,0,0,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,61,0,0,14.2,8.17,0,0,16.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,59.01,0,0,14.18,10.2,0,0,16.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,59.24,0,0,14.24,6.14,0,0,20.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,56.81,0,0,14.11,16.23,0,0,12.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,57.25,0,0,14.22,8.18,0,0,20.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,53.08,0,0,14.13,16.25,0,0,16.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,51.32,0,0,14.16,14.25,0,0,20.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,49.54,0,0,14.2,12.25,0,0,24.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,45.61,0,0,14.16,16.29,0,0,23.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,73.29,0,0,4.43,2.12,0,0,20.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,71.21,0,0,4.42,4.24,0,0,20.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,75.28,0,0,7.28,3.98,0,0,13.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,75.42,0,0,7.3,1.99,0,0,15.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,73.46,0,0,7.29,3.98,0,0,15.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,73.74,0,0,7.32,0,0,0,18.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,71.78,0,0,7.31,1.99,0,0,18.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,69.69,0,0,7.28,5.97,0,0,17.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,69.83,0,0,7.3,3.98,0,0,18.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,69.96,0,0,7.31,1.99,0,0,20.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,68.97,0,0,7.24,12.49,0,0,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,68,0,0,7.3,3.99,0,0,20.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,68.26,0,0,7.33,0,0,0,24.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,66.98,0,0,7.3,5.03,0,0,20.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,65.93,0,0,7.28,7.95,0,0,18.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,66.31,0,0,7.32,1.99,0,0,24.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,67.83,0,0,0,5.38,0,0,26.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,64.11,0,0,7.28,7.96,0,0,20.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,64.23,0,0,7.3,5.98,0,0,22.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,64.35,0,0,7.31,3.99,0,0,24.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,64.48,0,0,7.32,2,0,0,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,62.76,0,0,7.19,20.69,0,0,9.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,63.01,0,0,7.22,16.62,0,0,13.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,62.29,0,0,7.29,7.96,0,0,22.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,58.97,0,0,7.2,20.71,0,0,13.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,59.2,0,0,7.23,16.64,0,0,16.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,55.16,0,0,7.21,20.74,0,0,16.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,55.38,0,0,7.24,16.66,0,0,20.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,74.45,0,0,3.7,2.12,0,0,19.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,63.65,0,12.93,3.27,3.52,0,0,13.83,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,60,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,57.5,0,0,0,21.25,0,0,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,55,0,0,0,22.5,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,75,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,72.82,0,0,0,0,0,24.27,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,72.82,0,0,0,0,0,24.27,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,72.82,0,0,2.91,0,0,24.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,72.82,0,0,0,2.91,0,24.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,72.82,0,0,0,0,0,24.27,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,72.82,0,0,0,0,2.91,24.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,72.82,2.91,0,0,0,0,24.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,72.82,0,2.91,0,0,0,24.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,72.82,0,0,0,0,0,24.27,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0
790,72.82,0,0,0,0,0,24.27,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0
1050,72.82,0,0,0,0,0,24.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0
862,58.19,12.55,0,2.95,0,0,7.76,16.88,0,0,0,0,0,0,0,0,0.18,0,0,1.49,0,0,0,0,0,0
870,65.34,12.13,0,1.33,0,0,7.56,11.8,0,0,0,0,0,0,0,0,0,0,0,1.41,0.43,0,0,0,0,0
820,61.92,9.15,0,2.71,0,0,10.75,15.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,63.53,11.79,0,1.33,0,0,7.36,15.83,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0
800,57.62,9.32,0,2.56,0,0,12.49,17.87,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0
840,63.58,8.78,0,1.02,0,0,8.26,16.97,0,0,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0
805,56.34,11.57,0,1,0,0,12.23,17.49,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0
900,67.84,11.19,0,1.18,0,0,6.96,11.23,0,0,0,0,0,0,0,0,0,0,0,1.41,0.19,0,0,0,0,0
890,69.39,8.95,0,2.62,0,0,7.28,11.48,0,0,0,0,0,0,0,0,0.09,0,0,0,0.19,0,0,0,0,0
845,66.28,11.02,0,1.46,0,0,7.89,12.37,0,0,0,0,0,0,0,0,0,0,0,0.74,0.24,0,0,0,0,0
855,63.95,8.24,0,1.42,0,0,13.43,12.03,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0
875,64.59,8.2,0,1.41,0,0,13.37,11.97,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0
880,0,17.5,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0
1207,81.64,0,0,0,0,0,0,18.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,81.47,0,0,0,0,0,0,18.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,0,82.3,0,0,0,0,0,0,0,0,0,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,68.49,0,0,0,0,0,4.44,14.46,2.11,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0
1163,67.17,0,0,0,0,0,3.8,16.2,1.42,0,0,0,0,0,0,0,0,0,0,0,11.41,0,0,0,0,0
1155,67.42,0,0,0,0,0,3.82,15.17,2.14,0,0,0,0,0,0,0,0,0,0,0,11.45,0,0,0,0,0
1067,68.17,0,0,0,0,0,4.42,15.99,0.7,0,0,0,0,0,0,0,0,0,0,0,10.72,0,0,0,0,0
1056,67.09,0,0,0,0,0,4.42,17.06,0.7,0,0,0,0,0,0,0,0,0,0,0,10.73,0,0,0,0,0
1081,66.02,0,0,0,0,0,4.42,18.13,0.7,0,0,0,0,0,0,0,0,0,0,0,10.73,0,0,0,0,0
1106,69.36,0,0,0,0,0,3.35,15.06,1.41,0,0,0,0,0,0,0,0,0,0,0,10.82,0,0,0,0,0
1138,68.64,0,0,0,0,0,3.37,15.14,1.42,0,0,0,0,0,0,0,0,0,0,0,11.43,0,0,0,0,0
1220,67.04,0,0,0,0,0,3.37,17.33,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0
1200,65.62,0,0,0,0,0,4.55,14.26,2.88,0,0,0,0,0,0,0,0,0,0,0,12.69,0,0,0,0,0
884,68.82,8.85,1.46,0,0,0,0,7.64,4.67,5.7,0,0,0,0,0,0.05,0,0,0,1.66,0,1.15,0,0,0,0
1230,30.25,7.11,0.81,0,41.25,0,0,0,0,0,0,0,0,0,0,0,4.82,0,0,10.34,2.01,0,0,0,3.41,0
1175,38.5,4.92,0,0,30.56,1.67,0,2.76,0,0,0,0,0,0,0,0,5.25,0,0,10.72,2.08,0,0,0,3.54,0
1075,31.55,11.13,0,0,29.2,0,0,0,0,0,8.32,0,0,0,0,0,4.76,0,0,10.78,0.7,0,0,0,3.56,0
1155,32.16,8.83,0,4.36,31.32,0,0,0,0,0,0,0,0,0,0,0,5.38,1.2,0,10.99,2.13,0,0,0,3.63,0
795,70.28,0,1.36,0.03,2.21,2.56,0.22,11.43,4.04,0,6.47,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0
880,70.42,0,1.36,0.03,2.21,2.57,1.62,8.1,5.81,0,6.48,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0
715,67.68,0,1.42,0.05,2.21,2.8,1.74,12.08,4.64,0,4.01,0,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0
831,69.65,0,0.07,0.05,2.2,2.78,1.73,10.68,5.49,0,3.99,0,0,0,0,0,0,0,0,0,3.36,0,0,0,0,0
947,69.07,0,0.75,1.24,1.32,2.79,2.07,10.07,5.34,0,3.99,0,0,0,0,0,0,0,0,0,3.36,0,0,0,0,0
792,70.14,0,0.06,0.05,2.82,3,1.72,9.72,5.3,0,4.68,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0
1153,69.86,0,9.89,1.02,13.19,5.91,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,69.69,0,9.9,1.01,14.23,4.98,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,69.68,0,9.93,1.99,14.23,3.98,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
