Young's Modulus at RT ( GPa ),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Bi2O3,TiO2,GeO2,ZrO2,CeO2,SnO2,TeO2,P2O5,Nb2O5,Ta2O5,MoO3
95.1,59.67,0,3.6,4.2,7.21,0,18.62,1.9,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0
90.9,59.5,0,5.5,0,11.4,0,18.6,1.9,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0
91.7,60.2,0,4.6,6.7,4.9,0,17.8,2.9,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0
103.2,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
103.3,37,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,3,0,0,0,0,0,0,0
103.1,35,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,5,0,0,0,0,0,0,0
103.3,37,0,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
100.1,35,0,5,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
109.3,30,0,5,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,30,0,5,0,0,0,0,0,0,0
130,27.03,19.08,26.79,16.48,2.63,0.72,2.47,0,0,1.81,0,0,0,0,0,0.13,0,0,0,1.85,0,0,0,0,0,0.26,0,0.75,0
120,47.14,12.09,24.77,9.49,1.36,0.5,0,0,0,0.94,0,0,0,0,0,0.13,0,0,0,1.92,0,0,0,0,0,0.27,0,1.39,0
115,34.66,16.96,18.39,18.94,0.62,0,0,1.12,0.74,3.41,0.34,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0.47,0
131,32,0,14.8,14.8,4,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9.6,0,0,0,0,0,0,0
126,40,0,12,14.5,5.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8,0,0,0,0,0,0,0
124,44,0,14.6,13.5,1.5,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8,0,0,0,0,0,0,0
119,49.5,0,13.5,8,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4.5,0,0,0,0,0,0,0
123,44,0,4,14.2,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,8,0,0,0,0,0,0,0
120,36,0,12,4,12,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,18.4,0,8,0,0,0,0,0,0,0
120,48,0,13.5,12,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0
114,44,0,14.5,13.5,4,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1.1,0,0,0,0,0,0,0
108,48,0,9.2,9,8,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0
113,42.5,0,10,1.5,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0
100,52,0,3.3,11.3,0.2,0,17.3,4.2,0,0,7.4,0,0,0,0,0,0,0,0,2.3,0,2,0,0,0,0,0,0,0
105,47.8,0,4,13.2,2,0,15.9,3.9,0,0,6.8,0,0,0,0,0,0,0,0,4.5,0,1.9,0,0,0,0,0,0,0
103,50.64,0,3.2,14.79,0,0,19.87,2.1,0,0,2.6,0,0,0,0,0,0,0,0,4.8,0,2,0,0,0,0,0,0,0
100,51.45,0,2.2,7.41,3.4,0,17.52,5.31,0,0,7.71,0,0,0,0,0,0,0,0,3.3,0,1.7,0,0,0,0,0,0,0
100,50.64,0,3.2,10.99,0.2,0,16.88,4.1,0,0,7.19,0,0,0,0,0,0,0,0,4.8,0,2,0,0,0,0,0,0,0
102,51,0,3,14,4,0,17,4,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
102,54,0,3,11,3,0,13,4,0,0,3,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0
107,47,0,4,16,4,0,20,2,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0
103,45,0,5,17,4,0,19,6,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
101,51,0,4,15,1.7,0,16.2,3.3,0,0,4.2,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0
121,56,0,5,15,0,0,12.5,0,0,0,0,0,0,0,1,0,0,0,0,8.5,0,2,0,0,0,0,0,0,0
130,58,0,2.5,14,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,8.5,0,2,0,0,0,0,0,0,0
133,56,0,2.5,15,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,8.5,0,2,0,0,0,0,0,0,0
117,58,0,4.5,14,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0
125.2,55,0,4,15,0,0,15,0,0,0,0,0,0,0,0.5,0,0,0,0,8.5,0,2,0,0,0,0,0,0,0
123.4,55,0,4,12,0,0,18,0,0,0,0,0,0,0,0.5,0,0,0,0,8.5,0,2,0,0,0,0,0,0,0
131,55,0,5,15,0,0,15,0,1,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,1,0,0,0
145,50,0,5,20,0,0,12.5,0,0,0,0,0,0,0,2,0,0,0,0,8.5,0,2,0,0,0,0,0,0,0
145,52,0,4,34.8,0,0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0
150,48,0,4,34.8,0,0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,4,0,5.7,0,0,0,0,0,0,0
145,52,0,2,36.5,0,0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
150,48,0,4,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
162,47,0,0,42,0,0,0,1,1,0,0,0,0,0,2.2,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0
133,44.16,0,13.29,16.08,16.08,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,9.29,0,0,0,0,0,0,0,0,0
122,49.3,0,13.6,13.35,13.35,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0
137,46.64,0,19.03,16.04,0,0,0,0,0,9.71,0,0,0,0,0,0.12,0,0,0,7.65,0,0,0,0,0,0,0,0.81,0
144,48.06,0,6.59,36.25,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,8.12,0,0,0,0,0,0,0,0.26,0
151,48.07,0,9.24,28.05,3.36,0,0,0,0,0.93,0,0,0,0,0,0.11,0,0,0,9.67,0,0,0,0,0,0,0,0.57,0
135,62.66,0,11.21,16.68,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,6.73,0,0,0,0,0,0,0,1.07,0
139,46.59,0,19.01,15.14,0,0,0,0,0,9.7,0,0,0,0,0,0.12,0,0,0,8.09,0,0,0,0,0,0,1.35,0,0
145,47.96,0,6.58,36.19,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,8.11,0,0,0,0,0,0,0.44,0,0
150,47.9,0,9.21,27.94,3.35,0,0,0,0,0.92,0,0,0,0,0,0.11,0,0,0,9.63,0,0,0,0,0,0,0.94,0,0
132,62.22,0,11.13,16.56,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,6.69,0,0,0,0,0,0,1.76,0,0
121,47.52,2.25,11.97,27.96,2.23,0.2,0,0,0,0,0,0,0,0.28,0,0,0,0,0,6.27,0,0,0,0,0,1.32,0,0,0
143,55.34,3.04,5.93,26.99,3.23,0.39,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1.89,0,2.45,0,0,0,0.43,0,0,0.21
120,53.96,3.63,11.45,20.91,1.16,1.27,0,0,0,0,0,0,0,0,0,0.11,0,0,0,6.09,0,0,0,0,0,1.42,0,0,0
157,54.36,3.15,9.82,18.63,2.79,0,4.19,0,0,0,0,0,0,0,0,0.06,0,0,0,4.31,0,0.76,0,0.62,0,0.66,0,0,0.65
141,61.51,2.22,7.29,19.96,0.55,0,2.07,0,0,0,0,0,0,0,0,0.06,0,0,0,3.1,0,1.51,0,0,0,0.44,0,0,1.29
95.4,59.9,0,3.8,9.8,0,0,14.8,1.3,0.2,0,5.8,0,0,0,0,0,0,0,0,2.9,0,1.5,0,0,0,0,0,0,0
96.2,61.04,0,0.8,9.49,0,0,14.39,1.1,0.4,0,5.59,0,0,0,0,0,0,0,0,5.69,0,1.5,0,0,0,0,0,0,0
94.9,59.83,0,3.8,9.99,0,0,13.39,1.3,0.3,0,6.99,0,0,0,0,0,0,0,0,2.9,0,1.5,0,0,0,0,0,0,0
93.3,62.6,0,1,9.8,0,0,13.9,1.1,0.4,0,6.9,0,0,0,0,0,0,0,0,2.8,0,1.5,0,0,0,0,0,0,0
94.9,56.8,0,5.9,10.2,0,0,15.6,1.4,0.1,0,7.1,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0
95.4,59.9,0,3.8,3.5,7.6,0,14.8,1.5,0,0,5.5,0,0,0,0,0,0,0,0,1.9,0,1.5,0,0,0,0,0,0,0
96.4,55.3,0,4.9,6.9,3,0,14.6,4,0,0,6.9,0,0,0,0,0,0,0,0,2.9,0,1.5,0,0,0,0,0,0,0
94.3,59.9,0,3.8,0,10,0,13.4,1.4,0.1,0,7,0,0,0,0,0,0,0,0,2.9,0,1.5,0,0,0,0,0,0,0
92.6,59.9,0,3.8,10,0,7,13.4,1.4,0.1,0,0,0,0,0,0,0,0,0,0,2.9,0,1.5,0,0,0,0,0,0,0
92,59.9,0,3.8,0,10,7,13.4,1.3,0.2,0,0,0,0,0,0,0,0,0,0,2.9,0,1.5,0,0,0,0,0,0,0
137.67,55.93,0,11.09,23.37,2.24,0.82,0,0,0,0,0,0,0,0.16,0,0,0,0,0,5.5,0,0,0,0,0,0.89,0,0,0
113,56.02,0,11.11,23.42,2.24,0.82,0,0,0,0,0,0,0.32,0.06,0,0,0,0,0,5.12,0,0,0,0,0,0.89,0,0,0
135,55.91,0,11.09,23.37,2.24,0.41,0,0,0,0,0,0,0,0.16,0,0,0,0,0,5.5,0,0,0,0,0,0.88,0,0,0.44
155,55.87,0,11.08,23.35,2.24,0.41,0,0,0,0,0,0,0,0.16,0,0,0,0,0,5.5,0,0.51,0,0,0,0.88,0,0,0
98,71.56,0,3.97,1.15,0,0,19.18,0,1.84,0.36,0,0,0,0,0,0.04,0,0,0,0,0,1.08,0,0,0,0.82,0,0,0
100,72.73,0,1.94,1.4,0,0,20.08,0,1.56,0.35,0,0,0,0,0,0.04,0,0,0,0,0,1.1,0,0,0,0.8,0,0,0
105,73.69,0,1.39,0.7,0,0,20.22,0,1.8,0.35,0,0,0,0,0,0.04,0,0,0,0,0,1.01,0,0,0,0.8,0,0,0
95.67,72.29,0,3.96,1.14,0,0,19.11,0,1.22,0.35,0,0,0,0,0,0.04,0,0,0,0,0,1.08,0,0,0,0.81,0,0,0
105,72.37,0,3.98,0.58,0,0,19.21,0,1.23,0.36,0,0,0,0,0,0.04,0,0,0,0,0,1.41,0,0,0,0.82,0,0,0
100,73.17,0,4.03,0,0,0,18.64,0,0.87,0.36,0,0,0,0,0,0.04,0,0,0,0,0,1.86,0,0,0,1.03,0,0,0
110,68.01,0,4.55,0.43,0,0,22.31,0,0.92,0.21,0,0,0,0.06,0,0,0,0,0,0,0,2.82,0,0,0,0.69,0,0,0
109,74.82,0,4.26,0.73,0,0,16.32,0,0.81,1.08,0,0,0,0,0,0.04,0,0,0,0,0,1.19,0,0,0,0.75,0,0,0
100,69.84,0,1.99,2.15,0,0,20.34,0,0.74,1.07,0,0,0,0,0,0.3,0,0,0,0,0,2.96,0,0,0,0.61,0,0,0
110,69.75,0,2.06,0.72,0,0,21.43,0,1.55,0,0,0,0,0,0,0.2,0,0,0,0,0,3.26,0,0,0,1.03,0,0,0
110,72.57,0,4.92,0,0,0,17.59,0,1.46,0.22,0,0,0,0,0,0.1,0,0,0,0,0,2.42,0,0,0,0.72,0,0,0
105,69.61,0,2.15,1.43,0,0,21.21,0,1.71,0.35,0,0,0,0.15,0,0.1,0,0,0,0,0,2.48,0,0,0,0.81,0,0,0
110,73.22,0,3.38,0.71,0,0,19.63,0,0.92,0,0,0,0,0,0,0.16,0,0,0,0,0,1.17,0,0,0,0.81,0,0,0
120,54.85,0,10.77,22.45,1.61,1.47,0,0,0,0,0.87,0,0,0,0,0.04,0,0,0.24,7.28,0,0.42,0,0,0,0,0,0,0
92,72.75,0,2.99,0,0,0,20.19,0,1.34,0.35,0,0,0,0.06,0,0,0,0,0,0,0,1.63,0,0,0,0.69,0,0,0
113,73.34,0,3.69,0.71,0,0,19.87,0,0,0.35,0,0,0,0,0,0.04,0,0,0,0,0,1.2,0,0,0,0.8,0,0,0
118,69.52,0,4.02,1.45,0,0,19.61,0,0.93,0.36,0,0,0,0,0,0.04,0,0,0,1.1,0,0.95,0,0.58,0,0.83,0,0,0.61
100,71.7,0,4.01,1.16,0,0,19.34,0,1.24,0.36,0,0,0,0,0,0.04,0,0,0,0,0,1.33,0,0,0,0.82,0,0,0
115,73.26,0,2.27,0.43,0,0,19.39,0,0.61,0.57,0,0,0,0,0,0.06,0,0,0,0.73,0,0.47,0,1.19,0,1.02,0,0,0
108,72.74,0,2.31,2.09,0,0,19.74,0,1.19,0.69,0,0,0,0.03,0,0.02,0,0,0,0,0,0.68,0,0,0,0.51,0,0,0
110,73.64,0,3.44,0.43,0,0,18.56,0,0.62,0,0,0,0,0,0,0.04,0,0,0,0,0,2.37,0,0,0,0.9,0,0,0
118,73.54,0,2.55,2.15,0,0,17.03,0,0,0,0,0,0,0,0,0.06,0,0,0,2.17,0,1.97,0,0,0,0.53,0,0,0
118,71.23,0,4.63,2.49,0,0,16.8,0,0,0.58,0,0,0,0.09,0,0.08,0,0,0,1.85,0,0.48,0,0,0,0.62,0,0,1.15
99.96,53.52,6.72,8.6,7.25,0,0,19.57,0,0,0,0,0,0,0,0,0,0,0,0,3.66,0,0,0.68,0,0,0,0,0,0
95.55,59.18,2.47,8.44,7.12,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,3.59,0,0,0,0,0,0,0,0,0
96.53,49.21,8.5,8.7,7.34,10.55,0,11.88,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.9,49.28,4.25,11.62,7.35,5.28,0,19.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0
100.9,54.47,4.27,11.67,7.38,5.31,0,15.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0
98.88,62.6,4.29,11.71,7.41,0,0,13.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.4,62.14,4.47,15.26,7.72,0,0,10.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.1,64.51,3.48,11.88,3.01,0,0,14.19,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,42.1,13.22,9.59,22.82,0,0,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0
103,32.04,6.32,9.17,35.48,0,0,9.2,7.1,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0
92,35.37,13.57,6.95,23.43,0,0,11.85,4.76,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,3.33,0,0,0
104,32.31,9.3,8,29.32,0,0,15.07,1.36,0,0,0,0,0,0,0,0,0,0,0,2.11,0,1.14,0,0,0,1.39,0,0,0
101,30.1,8.93,9.42,28.04,0,0,18.91,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,3.19,0,0,0
100,29.92,6.89,10,29.75,0,0,12.04,4.84,0,0,0,0,0,0,0,0,0,0,0,0.75,0,2.43,0,0,0,3.38,0,0,0
110,31.57,12.82,7.11,34.6,0,0,9.34,0.9,2.96,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0
106,36.66,3.96,8.1,28.69,0,0,14.74,4.44,0,0,0,0,0,0,0,0,0,0,0,2.07,0,1.34,0,0,0,0,0,0,0
100,58,0,4,4,6,0,7,4,0,0,0,0,0,0.2,3.8,0,0,0,0,7,0,6,0,0,0,0,0,0,0
85,63,0,14,0,0,0,6,10.7,0,0,0,0,0,0.3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
100,75.3,0,7,0.8,0,0,9.9,0,2,0.5,0,0,0,0,0,0.2,0,0,0,0,0,2.3,0,0,0,2,0,0,0
133,53.5,0,18,15,2,2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0
120,51,0,17,14,1.4,3.5,0,0,0,0,1.4,0,0,0,0,0.2,0,0,1.7,9,0,0.8,0,0,0,0,0,0,0
92,76.1,0,5.3,0,0,0,10.5,0,2.2,0.5,0,0,0,0.2,0,0,0,0,0,0,0,3.5,0,0,0,1.7,0,0,0
93,66,0,5,5.5,5.7,0,6,0.8,0.5,0,3.5,0,0,0,2,0,0,0,0,3.5,0,1.5,0,0,0,0,0,0,0
93,66,0,5,5.5,5.5,0,6.5,0.5,0.3,0,4.2,0,0,0,2,0,0,0,0,3.5,0,1,0,0,0,0,0,0,0
90,66,0,4,5.5,6.5,0,5,2,1,1,2.8,0,0,0,1.5,0,0,0,0,3.5,0,1.2,0,0,0,0,0,0,0
90,67,0,4.5,5.4,5.5,0,6.5,1,1,0,3.6,0,0,0,1.5,0,0,0,0,2.8,0,1.2,0,0,0,0,0,0,0
92,65.4,0,5.8,6.5,6.8,0,6.1,0.8,0.5,0,5.3,0,0,0,1.6,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0
90,64,0,5.9,7.5,5.5,0,6.5,2,3,0,0.6,0,0,0,1.7,0,0,0,0,2,0,1.3,0,0,0,0,0,0,0
90,65.3,0,5,5.6,6,0,5.4,1.2,1.7,0,4.9,0,0,0,1.7,0,0,0,0,2,0,1.2,0,0,0,0,0,0,0
91,63,0,5.8,7,5.5,0,6,2,2,2,1.8,0,0,0,1.7,0,0,0,0,2,0,1.2,0,0,0,0,0,0,0
89,61.4,0,7,6,5.5,0,6,2.2,3.3,0,4,0,0,0,1.3,0,0,0,0,2,0,1.3,0,0,0,0,0,0,0
87,60.2,0,8.2,6,5.7,0,6,3.2,4.3,0,2,0,0,0,1.1,0,0,0,0,2,0,1.3,0,0,0,0,0,0,0
82.8,64.16,6.45,11.16,9.1,9.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.4,52.75,0,17.3,14.59,0,0,4.37,0,0,2.81,0,0,0,0,0,0,0,0,0,8.18,0,0,0,0,0,0,0,0,0
126.3,52.54,0,15.76,18.18,0,0,3.87,0,0,2.84,0,0,0,0,0,0,0,0,0,5.87,0,0.94,0,0,0,0,0,0,0
133.2,49.92,0,14.41,23.94,0,0,3.75,0,0,1.38,0,0,0,0,0,0,0,0,0,5.69,0,0.91,0,0,0,0,0,0,0
125.6,49.69,0,15.76,19.2,0,1.54,3.95,0,0,2.9,0,0,0,0,0,0,0,0,0,6,0,0.96,0,0,0,0,0,0,0
131.8,49.52,0,13.74,25.11,0,0,3.72,0,0,1.37,0,0,0,0,0,0,0,0,0,5.64,0,0.9,0,0,0,0,0,0,0
132.5,48.92,0,13.6,24.77,0,0,3.71,0,0,1.36,0,0,0,0,0,0,0,0,0,7.64,0,0,0,0,0,0,0,0,0
132.5,48.26,0,13.67,27.66,0,0,1.86,0,0,1.37,0,0,0,0,0,0,0,0,0,6.28,0,0.9,0,0,0,0,0,0,0
126.3,49.58,0,14.3,22.46,0,1.88,3.87,0,0,1.1,0,0,0,0,0,0,0,0,0,5.87,0,0.94,0,0,0,0,0,0,0
124.9,48.88,0,14.12,22.23,0,1.88,3.86,0,0,1.1,0,0,0,0,0,0,0,0,0,7.93,0,0,0,0,0,0,0,0,0
129,50.34,0,9.79,26.14,0,1.81,3.71,0,0,1.06,0,0,0,0,0,0,0,0,0,6.25,0,0.9,0,0,0,0,0,0,0
70,70.3,0,0.35,6.02,10.14,0,0,13,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,69.62,0,1.28,0.15,9.45,0.04,0,16.09,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,64.62,0,1.48,0.15,14.68,0,0,17.34,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,66.22,0,1.2,0.76,11.39,0,0,17.24,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,66.17,0,1.22,0.77,11.52,0.81,0,16.34,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,65.22,0,0.59,0,15.16,0,0,18.39,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.6,72.71,0.49,0.43,1.55,10.03,0,0,11.34,3.32,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0
71.5,70.67,2.82,1.73,0,1.17,0,0,10.75,5.87,5.63,0,0,0,0,0,0.13,0,0,0,1.23,0,0,0,0,0,0,0,0,0
70.5,67.45,0.88,1.77,4.71,0,0,0,8.76,6.41,9.3,0,0,0,0,0,0.13,0,0,0,0.59,0,0,0,0,0,0,0,0,0
71,67.44,0.88,1.77,4.71,0,0,0,8.77,6.42,9.29,0,0,0,0,0,0.13,0,0,0,0,0,0.59,0,0,0,0,0,0,0
71.3,66.87,0.88,1.76,4.7,0,0,0,8.76,6.42,9.3,0,0,0,0,0,0.13,0,0,0,0,0,1.18,0,0,0,0,0,0,0
72.5,66.06,0.88,2.37,4.73,0,0,0,11.78,3.5,9.36,0,0,0,0,0,0.13,0,0,0,0,0,1.19,0,0,0,0,0,0,0
75.9,68.71,6.16,5.9,0,0,0,0,15.84,2.61,0,0,0,0,0,0,0.13,0,0,0,0,0,0.65,0,0,0,0,0,0,0
71.6,70.67,2.8,1.72,0,1.15,0,0,10.78,5.91,5.63,0,0,0,0,0,0.13,0,0,0,0,0,1.21,0,0,0,0,0,0,0
74,65.69,0.88,1.76,4.71,0,0,0,8.77,6.41,9.29,0,0,0,0,0,0.14,0,0,0,0,0,2.35,0,0,0,0,0,0,0
76.4,68.06,6.16,5.89,0,0,0,0,15.84,2.61,0,0,0,0,0,0,0.13,0,0,0,0,0,1.31,0,0,0,0,0,0,0
116,53.23,0,10.88,22.67,1.98,1.79,0,0,0,0,1.07,0,0,0,0,0.04,0,0,0.25,7.35,0,0.74,0,0,0,0,0,0,0
125,52.72,0,10.14,24.05,1.96,1.77,0,0,0,0,1.06,0,0,0,0,0.04,0,0,0.25,7.28,0,0.73,0,0,0,0,0,0,0
135,49.25,0,12.12,27.43,1.39,0.59,0,0,0,0,0.75,0,0,0,0,0.04,0,0,0.7,7.73,0,0,0,0,0,0,0,0,0
120,55.26,0,9.89,23.44,1.57,1.44,0,0,0,0,0.85,0,0,0,0,0.04,0,0,0,7.1,0,0.41,0,0,0,0,0,0,0
130,60.74,0,11.39,16.47,1.43,0.82,0,0,0,0,0.77,0,0,0,0,0.05,0,0,0.43,7.9,0,0,0,0,0,0,0,0,0
123,54.33,0,10.04,23.81,1.6,1.46,0,0,0,0,0.86,0,0,0,0,0.04,0,0,0.23,7.21,0,0.42,0,0,0,0,0,0,0
148,47.41,0,12.07,28.91,1.15,1.06,0,0,0,0,0.62,0,0,0,0,0.11,0,0,0.56,8.11,0,0,0,0,0,0,0,0,0
71,69.6,8.7,0,0,0,0,0,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,57,19,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,42,32,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,23.5,46.5,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,73,0,0,0,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,7,0,29,7,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.4,41,0,12.5,32.5,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0
117.5,40,0,20,20,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
112,40,0,20,10,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
109.2,40,0,20,5,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
110.5,52,0,5,10,11,0,12.5,0,0,0,0,0,0,0,3,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0
110.4,52,0,5.5,10,10,0,13,0,0,0,0,0,0,0,3.5,0,0,0,0,6,0,0,0,0,0,0,0,0,0
103.2,45,0,15,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
130.9,42.1,0,15.79,26.32,0,0,0,0,0,0,0,0,0,0,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127.8,42.1,0,13.16,31.58,0,0,0,0,0,0,0,0,0,0,13.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.7,42.1,0,10.53,36.84,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.6,42.11,0,7.89,42.11,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,43,0,21,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
126.9,45,0,28,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0
125.8,45,0,23,15,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0
124.2,45,0,18,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0
122.6,45,0,13,25,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0
121.1,45,0,8,30,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0
129.1,45,0,4,34,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0
135.3,32,0,18,26,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,2,0,0,0,0,0,0,0
160,37,0,12.5,38.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0
129,45,0,6,25,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,7,0,2,0,0,0,0,0,0,0
127.2,45,0,8,25,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0
